"ncaa_id","team","player_id","name","year","hometown","homestate","high_school","previous_school","height_clean","position","jersey","url","season","team_state","conference","division","height_ft","height_in","total_inches","primary_position","secondary_position","position_clean","year_clean","redshirt","hs_clean","hometown_clean","state_clean","country_clean","previous_school_clean"
349,"Le Moyne","8965","Eli Clark","Freshman","Oakhurst","NJ.","Ocean Township",,"5'8""","Guard","2","https://www.lemoynedolphins.com/sports/womens-basketball/roster/eli-clark/8965","2024-25","NY","NE10","II",5,8,68,"GUARD",,"GUARD","Freshman",0,"Ocean Township","OAKHURST, NJ","NJ","USA",
349,"Le Moyne","8968","Amya McLeod","Redshirt Freshman","Rome","NY.","Rome Free Academy","Youngstown State","5'6""","Guard","21","https://www.lemoynedolphins.com/sports/womens-basketball/roster/amya-mcleod/8968","2024-25","NY","NE10","II",5,6,66,"GUARD",,"GUARD","Freshman",1,"Rome Free Academy","ROME, NY","NY","USA","Youngstown St."
349,"Le Moyne","8969","Megan Bodziony","Graduate Student","Wakefield","Rhode Island","St. Andrew's School","Fordham/Bryant","5'10""","Guard","22","https://www.lemoynedolphins.com/sports/womens-basketball/roster/megan-bodziony/8969","2024-25","NY","NE10","II",5,10,70,"GUARD",,"GUARD","Graduate Student",0,"St. Andrew's School","WAKEFIELD, RI","RI","USA","Fordham/Bryant"
349,"Le Moyne","8776","Emily Florvil","Senior","Brooklyn","NY.","Nazareth",,"5'6""","Guard","23","https://www.lemoynedolphins.com/sports/womens-basketball/roster/emily-florvil/8776","2024-25","NY","NE10","II",5,6,66,"GUARD",,"GUARD","Senior",0,"Nazareth","BROOKLYN, NY","NY","USA",
349,"Le Moyne","8804","Haedyn Roberts","Graduate Student","Holland Patent","NY.","Holland Patent",,"6'1""","Forward","24","https://www.lemoynedolphins.com/sports/womens-basketball/roster/haedyn-roberts/8804","2024-25","NY","NE10","II",6,1,73,"FORWARD",,"FORWARD","Graduate Student",0,"Holland Patent","HOLLAND PATENT, NY","NY","USA",
349,"Le Moyne","8967","Mia Yanogacio","Senior","Somerset","NJ.","Rutgers Prep","Delaware","5'7""","Guard","3","https://www.lemoynedolphins.com/sports/womens-basketball/roster/mia-yanogacio/8967","2024-25","NY","NE10","II",5,7,67,"GUARD",,"GUARD","Senior",0,"Rutgers Prep","SOMERSET, NJ","NJ","USA","Delaware"
349,"Le Moyne","8964","Noelle Cabiness","Freshman","Ashburn","Virginia","Briar Woods",,"6'0""","Forward","32","https://www.lemoynedolphins.com/sports/womens-basketball/roster/noelle-cabiness/8964","2024-25","NY","NE10","II",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Briar Woods","ASHBURN, VA","VA","USA",
349,"Le Moyne","8778","Sierra Linnin","Junior","Valley Cottage","NY.","Albertus Magnus",,"5'8""","Guard","4","https://www.lemoynedolphins.com/sports/womens-basketball/roster/sierra-linnin/8778","2024-25","NY","NE10","II",5,8,68,"GUARD",,"GUARD","Junior",0,"Albertus Magnus","VALLEY COTTAGE, NY","NY","USA",
349,"Le Moyne","8783","Brianna Williams","Senior","Brampton","Ontario","Southwest Academy","Hartford","6'1""","Forward","44","https://www.lemoynedolphins.com/sports/womens-basketball/roster/brianna-williams/8783","2024-25","NY","NE10","II",6,1,73,"FORWARD",,"FORWARD","Senior",0,"Southwest Academy","BRAMPTON, ONTARIO",,"CANADA","Hartford"
349,"Le Moyne","8779","Michelina Lombardi","Junior","Wynantskill","NY.","Averill Park",,"5'6""","Guard","5","https://www.lemoynedolphins.com/sports/womens-basketball/roster/michelina-lombardi/8779","2024-25","NY","NE10","II",5,6,66,"GUARD",,"GUARD","Junior",0,"Averill Park","WYNANTSKILL, NY","NY","USA",
351,"Lebanon Valley","17934","Cristina Fernandez","Senior","Oxford","Pennsylvania","Oxford",,"5'7""","G","1","https://www.godutchmen.com/sports/womens-basketball/roster/cristina-fernandez/17934","2024-25","PA","MAC Commonwealth","III",5,7,67,"GUARD",,"GUARD","Senior",0,"Oxford","OXFORD, PA","PA","USA",
351,"Lebanon Valley","17943","Olivia Baldwin","First-Year","Carlisle","Pennsylvania","Carlisle",,"5'7""","G","10","https://www.godutchmen.com/sports/womens-basketball/roster/olivia-baldwin/17943","2024-25","PA","MAC Commonwealth","III",5,7,67,"GUARD",,"GUARD","Freshman",0,"Carlisle","CARLISLE, PA","PA","USA",
351,"Lebanon Valley","17944","Hailie Edwards","First-Year","Shoemakersville","Pennsylvania","Hamburg Area",,"5'5""","G","11","https://www.godutchmen.com/sports/womens-basketball/roster/hailie-edwards/17944","2024-25","PA","MAC Commonwealth","III",5,5,65,"GUARD",,"GUARD","Freshman",0,"Hamburg Area","SHOEMAKERSVILLE, PA","PA","USA",
351,"Lebanon Valley","17935","Riley Hevelow","Junior","Newark","Del","Newark Charter",,"5'6""","G","14","https://www.godutchmen.com/sports/womens-basketball/roster/riley-hevelow/17935","2024-25","PA","MAC Commonwealth","III",5,6,66,"GUARD",,"GUARD","Junior",0,"Newark Charter","NEWARK, DEL","DE","USA",
351,"Lebanon Valley","17945","Erika Badner","First-Year","Greentown","Pennsylvania","Wallenpaupack Area",,"5'6""","G","15","https://www.godutchmen.com/sports/womens-basketball/roster/erika-badner/17945","2024-25","PA","MAC Commonwealth","III",5,6,66,"GUARD",,"GUARD","Freshman",0,"Wallenpaupack Area","GREENTOWN, PA","PA","USA",
351,"Lebanon Valley","17937","Ava Peel","Sophomore","Orwigsburg","Pennsylvania","Blue Mountain",,"5'6""","G","21","https://www.godutchmen.com/sports/womens-basketball/roster/ava-peel/17937","2024-25","PA","MAC Commonwealth","III",5,6,66,"GUARD",,"GUARD","Sophomore",0,"Blue Mountain","ORWIGSBURG, PA","PA","USA",
351,"Lebanon Valley","17938","Abbie Reed","Sophomore","Manheim","Pennsylvania","Manheim Central",,"5'9""","G","22","https://www.godutchmen.com/sports/womens-basketball/roster/abbie-reed/17938","2024-25","PA","MAC Commonwealth","III",5,9,69,"GUARD",,"GUARD","Sophomore",0,"Manheim Central","MANHEIM, PA","PA","USA",
351,"Lebanon Valley","17936","Alexa Holcomb","Sophomore","Enola","Pennsylvania","Cumberland Valley",,"5'6""","G","25","https://www.godutchmen.com/sports/womens-basketball/roster/alexa-holcomb/17936","2024-25","PA","MAC Commonwealth","III",5,6,66,"GUARD",,"GUARD","Sophomore",0,"Cumberland Valley","ENOLA, PA","PA","USA",
351,"Lebanon Valley","17940","Rachel Witkoski","Sophomore","Kulpmont","Pennsylvania","Mount Carmel Area",,"5'2""","G","3","https://www.godutchmen.com/sports/womens-basketball/roster/rachel-witkoski/17940","2024-25","PA","MAC Commonwealth","III",5,2,62,"GUARD",,"GUARD","Sophomore",0,"Mount Carmel Area","KULPMONT, PA","PA","USA",
351,"Lebanon Valley","17932","Elise Balmer","Senior","Lititz","Pennsylvania","Warwick",,"5'9""","F","31","https://www.godutchmen.com/sports/womens-basketball/roster/elise-balmer/17932","2024-25","PA","MAC Commonwealth","III",5,9,69,"FORWARD",,"FORWARD","Senior",0,"Warwick","LITITZ, PA","PA","USA",
351,"Lebanon Valley","17939","Brielle Reidinger","Junior","Easton","Pennsylvania","Wilson Area",,"5'11""","F","32","https://www.godutchmen.com/sports/womens-basketball/roster/brielle-reidinger/17939","2024-25","PA","MAC Commonwealth","III",5,11,71,"FORWARD",,"FORWARD","Junior",0,"Wilson Area","EASTON, PA","PA","USA",
351,"Lebanon Valley","17941","Jordan Zimmerman","Senior","Souderton","Pennsylvania","Souderton",,"5'7""","G/F","33","https://www.godutchmen.com/sports/womens-basketball/roster/jordan-zimmerman/17941","2024-25","PA","MAC Commonwealth","III",5,7,67,"GUARD","FORWARD","GUARD/FORWARD","Senior",0,"Souderton","SOUDERTON, PA","PA","USA",
351,"Lebanon Valley","17933","Kailey Eckhart","Junior","Myerstown","Pennsylvania","ELCO",,"5'11""","F","34","https://www.godutchmen.com/sports/womens-basketball/roster/kailey-eckhart/17933","2024-25","PA","MAC Commonwealth","III",5,11,71,"FORWARD",,"FORWARD","Junior",0,"ELCO","MYERSTOWN, PA","PA","USA",
351,"Lebanon Valley","17942","Erin Ford","First-Year","Mechanicsburg","Pennsylvania","Trinity",,"5'10""","G","4","https://www.godutchmen.com/sports/womens-basketball/roster/erin-ford/17942","2024-25","PA","MAC Commonwealth","III",5,10,70,"GUARD",,"GUARD","Freshman",0,"Trinity","MECHANICSBURG, PA","PA","USA",
352,"Lehigh","17923","Katie Hurt","Junior","Rochester","Minn","Rochester John Marshall",,"5'11""","Guard/Forward","10","https://www.lehighsports.com/sports/womens-basketball/roster/katie-hurt/17923","2024-25","PA","Patriot","I",5,11,71,"GUARD","FORWARD","GUARD/FORWARD","Junior",0,"Rochester John Marshall","ROCHESTER, MINN","MN","USA",
352,"Lehigh","17999","Keshia Vitalicio","First Year","Concord","Calif","Carondelet",,"5'7""","Guard","11","https://www.lehighsports.com/sports/womens-basketball/roster/keshia-vitalicio/17999","2024-25","PA","Patriot","I",5,7,67,"GUARD",,"GUARD","Freshman",0,"Carondelet","CONCORD, CALIF","CA","USA",
352,"Lehigh","17998","Belle Bramer","First Year","Los Gatos","Calif","Archbishop Mitty",,"6'1""","Guard/Forward","12","https://www.lehighsports.com/sports/womens-basketball/roster/belle-bramer/17998","2024-25","PA","Patriot","I",6,1,73,"GUARD","FORWARD","GUARD/FORWARD","Freshman",0,"Archbishop Mitty","LOS GATOS, CALIF","CA","USA",
352,"Lehigh","17932","Kaylee Van Eps","Senior","Chaska","Minn","Chaska",,"6'0""","Guard","14","https://www.lehighsports.com/sports/womens-basketball/roster/kaylee-van-eps/17932","2024-25","PA","Patriot","I",6,0,72,"GUARD",,"GUARD","Senior",0,"Chaska","CHASKA, MINN","MN","USA",
352,"Lehigh","17928","Jessie Ozzauto","Sophomore","Algonquin","Ill","Huntley",,"5'10""","Guard","15","https://www.lehighsports.com/sports/womens-basketball/roster/jessie-ozzauto/17928","2024-25","PA","Patriot","I",5,10,70,"GUARD",,"GUARD","Sophomore",0,"Huntley","ALGONQUIN, ILL","IL","USA",
352,"Lehigh","17929","Remi Sisselman","Senior","Melville","NY.","Half Hollow Hills East (Bucknell)",,"6'0""","Guard/Forward","2","https://www.lehighsports.com/sports/womens-basketball/roster/remi-sisselman/17929","2024-25","PA","Patriot","I",6,0,72,"GUARD","FORWARD","GUARD/FORWARD","Senior",0,"Half Hollow Hills East (Bucknell)","MELVILLE, NY","NY","USA",
352,"Lehigh","17921","Maddie Albrecht","Fifth Year","Billings","Mont","Billings West",,"6'0""","Guard","22","https://www.lehighsports.com/sports/womens-basketball/roster/maddie-albrecht/17921","2024-25","PA","Patriot","I",6,0,72,"GUARD",,"GUARD","Fifth Year",0,"Billings West","BILLINGS, MONT","MT","USA",
352,"Lehigh","17925","Gracyn Lovette","Sophomore","San Rafael","Calif","Marin Catholic",,"5'10""","Guard","23","https://www.lehighsports.com/sports/womens-basketball/roster/gracyn-lovette/17925","2024-25","PA","Patriot","I",5,10,70,"GUARD",,"GUARD","Sophomore",0,"Marin Catholic","SAN RAFAEL, CALIF","CA","USA",
352,"Lehigh","18000","Sibelle Zambie","First Year","Plano","Texas","Greenhill",,"5'9""","Guard","3","https://www.lehighsports.com/sports/womens-basketball/roster/sibelle-zambie/18000","2024-25","PA","Patriot","I",5,9,69,"GUARD",,"GUARD","Freshman",0,"Greenhill","PLANO, TEXAS","TX","USA",
352,"Lehigh","17924","Whitney Lind","Sophomore","Florence","Kentucky","Randall K. Cooper",,"6'2""","Forward","30","https://www.lehighsports.com/sports/womens-basketball/roster/whitney-lind/17924","2024-25","PA","Patriot","I",6,2,74,"FORWARD",,"FORWARD","Sophomore",0,"Randall K. Cooper","FLORENCE, KY","KY","USA",
352,"Lehigh","17926","Colleen McQuillen","Senior","Cresskill","NJ.","Cresskill (Fordham)",,"5'10""","Guard","31","https://www.lehighsports.com/sports/womens-basketball/roster/colleen-mcquillen/17926","2024-25","PA","Patriot","I",5,10,70,"GUARD",,"GUARD","Senior",0,"Cresskill (Fordham)","CRESSKILL, NJ","NJ","USA",
352,"Lehigh","17927","Meghan O'Brien","Senior","Centreville","Virginia","Chantilly",,"6'1""","Forward","33","https://www.lehighsports.com/sports/womens-basketball/roster/meghan-o-brien/17927","2024-25","PA","Patriot","I",6,1,73,"FORWARD",,"FORWARD","Senior",0,"Chantilly","CENTREVILLE, VA","VA","USA",
352,"Lehigh","17922","Lily Fandre","Junior","Eagan","Minn","Eagan",,"6'1""","Forward","34","https://www.lehighsports.com/sports/womens-basketball/roster/lily-fandre/17922","2024-25","PA","Patriot","I",6,1,73,"FORWARD",,"FORWARD","Junior",0,"Eagan","EAGAN, MINN","MN","USA",
352,"Lehigh","17931","Ella Stemmer","Senior","Ann Arbor","Mich","Saline",,"5'10""","Guard","5","https://www.lehighsports.com/sports/womens-basketball/roster/ella-stemmer/17931","2024-25","PA","Patriot","I",5,10,70,"GUARD",,"GUARD","Senior",0,"Saline","ANN ARBOR, MICH","MI","USA",
354,"Lewis","11718","Alayna Soukup","Junior","Lake Zurich","Ill","Lake Zurich",,"5'8""","G","10","https://www.lewisflyers.com/sports/womens-basketball/roster/alayna-soukup/11718","2024-25","IL","GLVC","II",5,8,68,"GUARD",,"GUARD","Junior",0,"Lake Zurich","LAKE ZURICH, ILL","IL","USA",
354,"Lewis","11718","Alayna Soukup","Junior","Lake Zurich","Ill","Lake Zurich",,"5'8""","G","10","https://www.lewisflyers.com/sports/womens-basketball/roster/alayna-soukup/11718","2024-25","IL","GLVC","II",5,8,68,"GUARD",,"GUARD","Junior",0,"Lake Zurich","LAKE ZURICH, ILL","IL","USA",
354,"Lewis","11719","Ally Cesarini","Sophomore","La Grange","Ill","Lyons Township",,"5'7""","G","11","https://www.lewisflyers.com/sports/womens-basketball/roster/ally-cesarini/11719","2024-25","IL","GLVC","II",5,7,67,"GUARD",,"GUARD","Sophomore",0,"Lyons Township","LA GRANGE, ILL","IL","USA",
354,"Lewis","11719","Ally Cesarini","Sophomore","La Grange","Ill","Lyons Township",,"5'7""","G","11","https://www.lewisflyers.com/sports/womens-basketball/roster/ally-cesarini/11719","2024-25","IL","GLVC","II",5,7,67,"GUARD",,"GUARD","Sophomore",0,"Lyons Township","LA GRANGE, ILL","IL","USA",
354,"Lewis","11720","Taylor Gugliuzza","Graduate Student","New Lenox","Ill","Lincoln-Way West",,"5'8""","G","12","https://www.lewisflyers.com/sports/womens-basketball/roster/taylor-gugliuzza/11720","2024-25","IL","GLVC","II",5,8,68,"GUARD",,"GUARD","Graduate Student",0,"Lincoln-Way West","NEW LENOX, ILL","IL","USA",
354,"Lewis","11720","Taylor Gugliuzza","Graduate Student","New Lenox","Ill","Lincoln-Way West",,"5'8""","G","12","https://www.lewisflyers.com/sports/womens-basketball/roster/taylor-gugliuzza/11720","2024-25","IL","GLVC","II",5,8,68,"GUARD",,"GUARD","Graduate Student",0,"Lincoln-Way West","NEW LENOX, ILL","IL","USA",
354,"Lewis","11721","Jenna Badali","Redshirt Senior","Oak Lawn","Ill","Mother McAuley",,"5'6""","G","13","https://www.lewisflyers.com/sports/womens-basketball/roster/jenna-badali/11721","2024-25","IL","GLVC","II",5,6,66,"GUARD",,"GUARD","Senior",1,"Mother McAuley","OAK LAWN, ILL","IL","USA",
354,"Lewis","11721","Jenna Badali","Redshirt Senior","Oak Lawn","Ill","Mother McAuley",,"5'6""","G","13","https://www.lewisflyers.com/sports/womens-basketball/roster/jenna-badali/11721","2024-25","IL","GLVC","II",5,6,66,"GUARD",,"GUARD","Senior",1,"Mother McAuley","OAK LAWN, ILL","IL","USA",
354,"Lewis","11728","Yahri Smith","Freshman","Chicago","Illinois","Butler College Prep",,"5'8""","G","15","https://www.lewisflyers.com/sports/womens-basketball/roster/yahri-smith/11728","2024-25","IL","GLVC","II",5,8,68,"GUARD",,"GUARD","Freshman",0,"Butler College Prep","CHICAGO, IL","IL","USA",
354,"Lewis","11729","Katlyn Allen","Senior","Chicago","Ill","College of DuPage",,"5'8""","G","20","https://www.lewisflyers.com/sports/womens-basketball/roster/katlyn-allen/11729","2024-25","IL","GLVC","II",5,8,68,"GUARD",,"GUARD","Senior",0,"College of DuPage","CHICAGO, ILL","IL","USA",
354,"Lewis","11722","Tara Gugliuzza","Senior","New Lenox","Ill","Lincoln-Way West",,"5'6""","G","21","https://www.lewisflyers.com/sports/womens-basketball/roster/tara-gugliuzza/11722","2024-25","IL","GLVC","II",5,6,66,"GUARD",,"GUARD","Senior",0,"Lincoln-Way West","NEW LENOX, ILL","IL","USA",
354,"Lewis","11722","Tara Gugliuzza","Junior","New Lenox","Ill","Lincoln-Way West",,"5'6""","G","21","https://www.lewisflyers.com/sports/womens-basketball/roster/tara-gugliuzza/11722","2024-25","IL","GLVC","II",5,6,66,"GUARD",,"GUARD","Junior",0,"Lincoln-Way West","NEW LENOX, ILL","IL","USA",
354,"Lewis","11723","Samantha Campanelli","Sophomore","Huntley","Ill","Huntley",,"5'9""","G","22","https://www.lewisflyers.com/sports/womens-basketball/roster/samantha-campanelli/11723","2024-25","IL","GLVC","II",5,9,69,"GUARD",,"GUARD","Sophomore",0,"Huntley","HUNTLEY, ILL","IL","USA",
354,"Lewis","11723","Samantha Campanelli","Sophomore","Huntley","Ill","Huntley",,"5'9""","G","22","https://www.lewisflyers.com/sports/womens-basketball/roster/samantha-campanelli/11723","2024-25","IL","GLVC","II",5,9,69,"GUARD",,"GUARD","Sophomore",0,"Huntley","HUNTLEY, ILL","IL","USA",
354,"Lewis","11730","Mercy Lasu","Sophomore","Winnipeg","Canada","D'Youville",,"6'1""","F","23","https://www.lewisflyers.com/sports/womens-basketball/roster/mercy-lasu/11730","2024-25","IL","GLVC","II",6,1,73,"FORWARD",,"FORWARD","Sophomore",0,"D'Youville","WINNIPEG, CANADA",,"CANADA",
354,"Lewis","11724","Cierra McNamee","Senior","Moline","Ill","Illinois Central College",,"6'0""","F","24","https://www.lewisflyers.com/sports/womens-basketball/roster/cierra-mcnamee/11724","2024-25","IL","GLVC","II",6,0,72,"FORWARD",,"FORWARD","Senior",0,"Illinois Central College","MOLINE, ILL","IL","USA",
354,"Lewis","11724","Cierra McNamee","Junior","Moline","Ill","Illinois Central College",,"6'0""","F","24","https://www.lewisflyers.com/sports/womens-basketball/roster/cierra-mcnamee/11724","2024-25","IL","GLVC","II",6,0,72,"FORWARD",,"FORWARD","Junior",0,"Illinois Central College","MOLINE, ILL","IL","USA",
354,"Lewis","11732","Leah Palmer","Freshman","Geneva","Illinois","Geneva",,"5'11""","G","25","https://www.lewisflyers.com/sports/womens-basketball/roster/leah-palmer/11732","2024-25","IL","GLVC","II",5,11,71,"GUARD",,"GUARD","Freshman",0,"Geneva","GENEVA, IL","IL","USA",
354,"Lewis","11727","Ana Haklicka","Graduate Student","Dubrovnik","Croatia","Chicago State",,"5'8""","G","3","https://www.lewisflyers.com/sports/womens-basketball/roster/ana-haklicka/11727","2024-25","IL","GLVC","II",5,8,68,"GUARD",,"GUARD","Graduate Student",0,"Chicago State","DUBROVNIK, CROATIA",,"CROATIA",
354,"Lewis","11731","Mallory Ramage","Junior","Mattoon","Illinois","Loyola-Chicago",,"5'10""","G","32","https://www.lewisflyers.com/sports/womens-basketball/roster/mallory-ramage/11731","2024-25","IL","GLVC","II",5,10,70,"GUARD",,"GUARD","Junior",0,"Loyola-Chicago","MATTOON, IL","IL","USA",
354,"Lewis","11733","Yahaira Bueno","Freshman","Bolingbrook","Illinois","Bolingbrook",,"5'8""","G","33","https://www.lewisflyers.com/sports/womens-basketball/roster/yahaira-bueno/11733","2024-25","IL","GLVC","II",5,8,68,"GUARD",,"GUARD","Freshman",0,"Bolingbrook","BOLINGBROOK, IL","IL","USA",
354,"Lewis","11734","Jasmine Jones","Freshman","Bolingbrook","Illinois","Bolingbrook",,"6'0""","F","34","https://www.lewisflyers.com/sports/womens-basketball/roster/jasmine-jones/11734","2024-25","IL","GLVC","II",6,0,72,"FORWARD",,"FORWARD","Freshman",0,"Bolingbrook","BOLINGBROOK, IL","IL","USA",
354,"Lewis","11725","Kree Nunnally","Sophomore","Crystal Lake","Ill","Example Academy",,"5'11""","F","35","https://www.lewisflyers.com/sports/womens-basketball/roster/kree-nunnally/11725","2024-25","IL","GLVC","II",5,11,71,"FORWARD",,"FORWARD","Sophomore",0,"Example Academy","CRYSTAL LAKE, ILL","IL","USA",
354,"Lewis","11725","Kree Nunnally","Freshman","Crystal Lake","Ill","Example Academy",,"5'11""","F","35","https://www.lewisflyers.com/sports/womens-basketball/roster/kree-nunnally/11725","2024-25","IL","GLVC","II",5,11,71,"FORWARD",,"FORWARD","Freshman",0,"Example Academy","CRYSTAL LAKE, ILL","IL","USA",
354,"Lewis","11726","Gabi Hoover","Sophomore","Mishawaka","Ind","La Lumiere",,"6'2""","F","42","https://www.lewisflyers.com/sports/womens-basketball/roster/gabi-hoover/11726","2024-25","IL","GLVC","II",6,2,74,"FORWARD",,"FORWARD","Sophomore",0,"La Lumiere","MISHAWAKA, IND","IN","USA",
